origin,op_unique_carrier,dep_hour,total,delayed,delay_rate
HOU,DL,10,6,1,0.1667
HOU,DL,17,5,1,0.2
HOU,MQ,6,5,1,0.2
HOU,MQ,9,6,0,0.0
HOU,MQ,10,5,0,0.0
HOU,MQ,14,6,0,0.0
HOU,MQ,18,6,1,0.1667
HOU,WN,5,42,1,0.0238
HOU,WN,6,42,4,0.0952
HOU,WN,7,29,5,0.1724
HOU,WN,8,86,16,0.186
HOU,WN,9,36,6,0.1667
HOU,WN,10,33,6,0.1818
HOU,WN,11,21,3,0.1429
HOU,WN,12,41,7,0.1707
HOU,WN,13,55,14,0.2545
HOU,WN,14,44,8,0.1818
HOU,WN,15,26,4,0.1538
HOU,WN,16,67,12,0.1791
HOU,WN,17,20,3,0.15
HOU,WN,18,49,12,0.2449
HOU,WN,19,47,16,0.3404
HOU,WN,20,36,8,0.2222
HOU,WN,21,84,26,0.3095
HOU,WN,22,17,12,0.7059
HPN,9E,16,6,1,0.1667
HPN,B6,6,5,1,0.2
HPN,B6,7,6,0,0.0
HPN,B6,8,18,3,0.1667
HPN,B6,9,6,3,0.5
HPN,B6,10,5,0,0.0
HPN,B6,11,6,1,0.1667
HPN,B6,13,6,4,0.6667
HPN,B6,14,6,2,0.3333
HPN,B6,15,6,3,0.5
HPN,B6,17,6,3,0.5
HPN,B6,19,6,2,0.3333
HPN,B6,20,6,1,0.1667
HPN,DL,6,6,3,0.5
HPN,DL,7,6,1,0.1667
HPN,DL,12,6,3,0.5
HPN,DL,15,6,1,0.1667
HPN,MQ,6,6,2,0.3333
HPN,MQ,7,6,1,0.1667
HPN,MQ,16,6,1,0.1667
HPN,OH,6,5,0,0.0
HPN,OH,10,5,0,0.0
HPN,OH,11,5,1,0.2
HPN,OH,13,6,1,0.1667
HPN,OH,15,5,1,0.2
HPN,OH,17,5,0,0.0
HPN,OH,18,5,0,0.0
HRL,DL,15,6,0,0.0
HRL,MQ,5,6,1,0.1667
HRL,MQ,10,6,0,0.0
HRL,MQ,16,6,0,0.0
HRL,OO,7,5,1,0.2
HRL,WN,6,5,0,0.0
HRL,WN,10,5,0,0.0
HRL,WN,17,5,0,0.0
HRL,WN,19,5,1,0.2
HSV,9E,9,6,1,0.1667
HSV,9E,12,6,0,0.0
HSV,DL,16,6,0,0.0
HSV,MQ,9,6,1,0.1667
HSV,MQ,13,6,0,0.0
HSV,MQ,17,6,2,0.3333
HSV,OH,5,5,0,0.0
HSV,OH,6,6,0,0.0
HSV,OH,7,5,0,0.0
HSV,OH,14,5,1,0.2
HSV,OO,8,5,0,0.0
HSV,OO,14,5,1,0.2
HSV,OO,15,5,1,0.2
HYS,OO,14,5,1,0.2
IAD,9E,17,5,0,0.0
IAD,AA,6,6,1,0.1667
IAD,AA,17,6,1,0.1667
IAD,AS,7,6,0,0.0
IAD,AS,16,5,2,0.4
IAD,AS,17,6,1,0.1667
IAD,AS,19,5,1,0.2
IAD,AS,20,5,2,0.4
IAD,DL,6,6,0,0.0
IAD,DL,7,6,0,0.0
IAD,DL,16,6,0,0.0
IAD,DL,17,6,1,0.1667
IAD,MQ,16,5,0,0.0
IAD,OH,5,5,0,0.0
IAD,OH,11,5,0,0.0
IAD,OH,18,5,1,0.2
IAD,OO,6,10,0,0.0
IAD,OO,12,9,3,0.3333
IAD,UA,6,15,0,0.0
IAD,UA,8,115,4,0.0348
IAD,UA,9,20,0,0.0
IAD,UA,10,5,2,0.4
IAD,UA,12,64,3,0.0469
IAD,UA,13,5,0,0.0
IAD,UA,14,5,1,0.2
IAD,UA,16,5,3,0.6
IAD,UA,17,115,26,0.2261
IAD,UA,18,10,1,0.1
IAD,UA,19,5,0,0.0
IAD,UA,22,45,6,0.1333
IAD,WN,18,5,1,0.2
IAD,YX,8,38,2,0.0526
IAD,YX,9,5,0,0.0
IAD,YX,12,26,1,0.0385
IAD,YX,17,55,5,0.0909
IAD,YX,22,15,0,0.0
IAH,AA,5,13,2,0.1538
IAH,AA,7,22,3,0.1364
IAH,AA,9,5,1,0.2
IAH,AA,10,6,3,0.5
IAH,AA,11,6,3,0.5
IAH,AA,12,6,1,0.1667
IAH,AA,16,5,2,0.4
IAH,AA,18,16,3,0.1875
IAH,AS,7,6,4,0.6667
IAH,AS,18,6,2,0.3333
IAH,DL,5,6,0,0.0
IAH,DL,6,18,1,0.0556
IAH,DL,7,18,2,0.1111
IAH,DL,10,6,0,0.0
IAH,DL,11,6,0,0.0
IAH,DL,12,6,2,0.3333
IAH,DL,13,6,0,0.0
IAH,DL,14,13,2,0.1538
IAH,DL,18,6,0,0.0
IAH,DL,19,10,1,0.1
IAH,F9,5,5,0,0.0
IAH,MQ,9,5,3,0.6
IAH,MQ,13,5,1,0.2
IAH,MQ,14,12,0,0.0
IAH,MQ,16,6,2,0.3333
IAH,NK,5,12,1,0.0833
IAH,NK,6,10,1,0.1
IAH,NK,7,8,1,0.125
IAH,NK,8,10,2,0.2
IAH,NK,9,10,0,0.0
IAH,NK,10,7,2,0.2857
IAH,NK,11,7,6,0.8571
IAH,NK,13,8,3,0.375
IAH,NK,14,5,2,0.4
IAH,NK,15,5,1,0.2
IAH,NK,16,9,3,0.3333
IAH,NK,17,5,2,0.4
IAH,NK,20,8,4,0.5
IAH,NK,21,6,3,0.5
IAH,OO,8,5,1,0.2
IAH,OO,9,23,6,0.2609
IAH,OO,11,10,1,0.1
IAH,OO,12,16,5,0.3125
IAH,OO,14,27,4,0.1481
IAH,OO,16,15,4,0.2667
IAH,OO,18,25,9,0.36
IAH,OO,19,9,2,0.2222
IAH,OO,20,15,2,0.1333
IAH,OO,21,5,0,0.0
IAH,UA,5,18,1,0.0556
IAH,UA,6,10,0,0.0
IAH,UA,7,79,4,0.0506
IAH,UA,8,12,2,0.1667
IAH,UA,9,75,15,0.2
IAH,UA,10,50,10,0.2
IAH,UA,11,30,7,0.2333
IAH,UA,12,129,11,0.0853
IAH,UA,13,5,2,0.4
IAH,UA,14,70,9,0.1286
IAH,UA,15,5,0,0.0
IAH,UA,16,50,8,0.16
IAH,UA,17,10,2,0.2
IAH,UA,18,155,35,0.2258
IAH,UA,19,50,11,0.22
IAH,UA,20,96,12,0.125
IAH,UA,21,39,7,0.1795
IAH,WN,6,15,0,0.0
IAH,WN,7,5,0,0.0
IAH,WN,11,5,1,0.2
IAH,WN,12,5,2,0.4
IAH,WN,13,10,1,0.1
IAH,WN,14,10,1,0.1
IAH,WN,15,10,3,0.3
IAH,WN,16,5,1,0.2
IAH,WN,18,9,2,0.2222
IAH,WN,19,5,2,0.4
ICT,AA,6,6,0,0.0
ICT,AA,18,6,2,0.3333
ICT,DL,5,6,0,0.0
ICT,MQ,12,6,0,0.0
ICT,MQ,15,6,0,0.0
ICT,MQ,16,6,2,0.3333
ICT,OO,7,5,0,0.0
ICT,OO,10,5,1,0.2
ICT,OO,11,6,2,0.3333
ICT,OO,14,5,2,0.4
ICT,WN,6,5,0,0.0
ICT,WN,12,5,0,0.0
ICT,WN,14,5,0,0.0
ICT,WN,17,5,1,0.2
IDA,OO,6,10,0,0.0
IDA,OO,12,5,0,0.0
IDA,OO,13,10,2,0.2
IDA,OO,14,5,0,0.0
IDA,OO,18,5,0,0.0
ILM,9E,11,6,0,0.0
ILM,9E,12,6,1,0.1667
ILM,AA,5,5,0,0.0
ILM,AA,7,6,1,0.1667
ILM,AA,9,6,3,0.5
ILM,AA,10,5,0,0.0
ILM,DL,17,5,1,0.2
ILM,MQ,17,6,0,0.0
ILM,OH,10,5,0,0.0
ILM,OH,14,5,0,0.0
ILM,OH,18,5,2,0.4
ILM,OH,19,5,1,0.2
IMT,OO,12,5,0,0.0
IND,9E,7,11,0,0.0
IND,9E,12,6,0,0.0
IND,9E,15,5,0,0.0
IND,9E,18,5,1,0.2
IND,AA,5,12,0,0.0
IND,AA,6,12,1,0.0833
IND,AA,7,5,0,0.0
IND,AA,8,12,2,0.1667
IND,AA,11,5,1,0.2
IND,AA,12,6,0,0.0
IND,AA,15,9,3,0.3333
IND,AA,17,8,1,0.125
IND,AA,18,5,0,0.0
IND,AA,20,6,1,0.1667
IND,AS,18,6,2,0.3333
IND,DL,6,15,1,0.0667
IND,DL,7,6,0,0.0
IND,DL,8,6,1,0.1667
IND,DL,11,5,0,0.0
IND,DL,14,5,2,0.4
IND,DL,16,6,0,0.0
IND,DL,18,5,0,0.0
IND,G4,14,5,0,0.0
IND,MQ,7,6,0,0.0
IND,MQ,12,11,3,0.2727
IND,MQ,17,7,0,0.0
IND,NK,12,6,0,0.0
IND,NK,13,9,1,0.1111
IND,NK,18,12,4,0.3333
IND,NK,20,6,0,0.0
IND,OH,17,5,0,0.0
IND,OO,13,5,1,0.2
IND,UA,7,5,0,0.0
IND,UA,9,10,1,0.1
IND,UA,15,5,1,0.2
IND,UA,16,5,0,0.0
IND,WN,5,16,0,0.0
IND,WN,6,14,0,0.0
IND,WN,7,7,1,0.1429
IND,WN,8,13,0,0.0
IND,WN,9,5,0,0.0
IND,WN,10,10,1,0.1
IND,WN,11,5,1,0.2
IND,WN,12,12,1,0.0833
IND,WN,13,15,1,0.0667
IND,WN,14,5,0,0.0
IND,WN,16,5,2,0.4
IND,WN,17,6,0,0.0
IND,WN,18,10,7,0.7
IND,WN,19,8,2,0.25
IND,WN,20,11,2,0.1818
IND,WN,21,11,3,0.2727
IND,YX,5,14,0,0.0
IND,YX,6,9,2,0.2222
IND,YX,7,21,0,0.0
IND,YX,8,15,0,0.0
IND,YX,9,10,1,0.1
IND,YX,10,5,0,0.0
IND,YX,11,10,1,0.1
IND,YX,12,5,0,0.0
IND,YX,13,5,0,0.0
IND,YX,14,6,0,0.0
IND,YX,15,10,1,0.1
IND,YX,16,7,1,0.1429
ISP,F9,9,6,2,0.3333
ISP,F9,10,5,2,0.4
ISP,F9,17,10,4,0.4
ISP,F9,20,7,5,0.7143
ISP,WN,6,6,0,0.0
ISP,WN,7,5,0,0.0
ISP,WN,11,10,2,0.2
ISP,WN,17,5,2,0.4
ISP,WN,19,5,0,0.0
ITH,9E,6,6,0,0.0
ITH,9E,13,6,1,0.1667
ITO,HA,6,6,1,0.1667
ITO,HA,7,12,1,0.0833
ITO,HA,8,6,1,0.1667
ITO,HA,9,6,3,0.5
ITO,HA,10,6,1,0.1667
ITO,HA,11,5,2,0.4
ITO,HA,12,6,2,0.3333
ITO,HA,13,6,2,0.3333
ITO,HA,14,5,0,0.0
ITO,HA,16,6,1,0.1667
ITO,HA,17,12,4,0.3333
ITO,HA,18,6,2,0.3333
ITO,WN,6,5,1,0.2
ITO,WN,9,5,2,0.4
ITO,WN,12,5,3,0.6
ITO,WN,16,5,0,0.0
ITO,WN,19,5,0,0.0
JAC,AA,11,6,2,0.3333
JAC,AA,12,12,2,0.1667
JAC,AS,14,5,0,0.0
JAC,DL,7,6,0,0.0
JAC,DL,13,7,1,0.1429
JAC,DL,14,6,3,0.5
JAC,DL,17,5,1,0.2
JAC,OO,10,5,1,0.2
JAC,OO,12,5,0,0.0
JAC,OO,13,10,3,0.3
JAC,UA,7,5,0,0.0
JAC,UA,13,5,0,0.0
JAC,UA,14,10,4,0.4
JAC,UA,15,5,1,0.2
JAC,UA,18,5,0,0.0
JAN,9E,9,6,1,0.1667
JAN,DL,5,6,0,0.0
JAN,DL,13,5,1,0.2
JAN,DL,17,5,0,0.0
JAN,MQ,5,6,0,0.0
JAN,MQ,9,5,1,0.2
JAN,MQ,10,6,0,0.0
JAN,OH,14,5,0,0.0
JAN,OH,16,5,1,0.2
JAN,WN,6,5,1,0.2
JAN,WN,7,5,0,0.0
JAN,WN,9,5,0,0.0
JAN,WN,18,5,0,0.0
JAX,9E,12,6,0,0.0
JAX,9E,19,5,0,0.0
JAX,AA,5,11,2,0.1818
JAX,AA,6,12,0,0.0
JAX,AA,7,18,0,0.0
JAX,AA,8,12,0,0.0
JAX,AA,9,6,2,0.3333
JAX,AA,11,6,0,0.0
JAX,AA,12,6,1,0.1667
JAX,AA,15,6,2,0.3333
JAX,AA,16,6,0,0.0
JAX,AA,18,8,4,0.5
JAX,AA,19,10,4,0.4
JAX,B6,10,6,1,0.1667
JAX,B6,18,6,2,0.3333
JAX,DL,6,11,0,0.0
JAX,DL,7,7,1,0.1429
JAX,DL,8,6,1,0.1667
JAX,DL,9,6,0,0.0
JAX,DL,11,12,1,0.0833
JAX,DL,12,6,2,0.3333
JAX,DL,13,6,0,0.0
JAX,DL,15,5,0,0.0
JAX,DL,17,6,0,0.0
JAX,DL,18,15,2,0.1333
JAX,MQ,6,6,0,0.0
JAX,MQ,10,6,0,0.0
JAX,MQ,13,6,0,0.0
JAX,MQ,14,6,2,0.3333
JAX,MQ,15,6,1,0.1667
JAX,MQ,19,12,5,0.4167
JAX,OH,10,5,1,0.2
JAX,OH,12,5,0,0.0
JAX,UA,7,10,0,0.0
JAX,UA,8,9,1,0.1111
JAX,UA,11,10,1,0.1
JAX,UA,15,10,1,0.1
JAX,UA,16,10,4,0.4
JAX,UA,19,5,1,0.2
JAX,WN,6,10,0,0.0
JAX,WN,7,5,0,0.0
JAX,WN,11,9,0,0.0
JAX,WN,12,10,0,0.0
JAX,WN,13,5,0,0.0
JAX,WN,14,5,0,0.0
JAX,WN,16,10,3,0.3
JAX,WN,18,5,0,0.0
JAX,YX,12,5,0,0.0
JAX,YX,14,5,0,0.0
JAX,YX,21,5,0,0.0
JFK,9E,7,11,0,0.0
JFK,9E,8,12,0,0.0
JFK,9E,9,10,0,0.0
JFK,9E,10,22,0,0.0
JFK,9E,11,12,1,0.0833
JFK,9E,12,12,0,0.0
JFK,9E,13,5,0,0.0
JFK,9E,14,13,0,0.0
JFK,9E,15,26,3,0.1154
JFK,9E,16,14,0,0.0
JFK,9E,17,22,1,0.0455
JFK,9E,18,8,0,0.0
JFK,9E,19,22,1,0.0455
JFK,9E,20,18,0,0.0
JFK,AA,6,30,4,0.1333
JFK,AA,7,24,3,0.125
JFK,AA,8,27,0,0.0
JFK,AA,9,17,1,0.0588
JFK,AA,10,7,0,0.0
JFK,AA,11,22,1,0.0455
JFK,AA,12,12,1,0.0833
JFK,AA,14,17,2,0.1176
JFK,AA,15,12,2,0.1667
JFK,AA,16,18,1,0.0556
JFK,AA,17,24,2,0.0833
JFK,AA,18,6,0,0.0
JFK,AA,20,7,2,0.2857
JFK,AA,21,17,2,0.1176
JFK,AS,7,12,2,0.1667
JFK,AS,9,17,2,0.1176
JFK,AS,11,12,0,0.0
JFK,AS,13,6,0,0.0
JFK,AS,16,11,4,0.3636
JFK,AS,18,5,2,0.4
JFK,B6,5,14,3,0.2143
JFK,B6,6,37,5,0.1351
JFK,B6,7,31,4,0.129
JFK,B6,8,44,11,0.25
JFK,B6,9,51,16,0.3137
JFK,B6,10,25,7,0.28
JFK,B6,11,21,8,0.381
JFK,B6,12,21,4,0.1905
JFK,B6,13,37,16,0.4324
JFK,B6,14,34,9,0.2647
JFK,B6,15,42,19,0.4524
JFK,B6,16,25,9,0.36
JFK,B6,17,34,22,0.6471
JFK,B6,18,32,18,0.5625
JFK,B6,19,15,7,0.4667
JFK,B6,20,53,29,0.5472
JFK,B6,21,40,21,0.525
JFK,B6,22,29,15,0.5172
JFK,B6,23,9,5,0.5556
JFK,DL,6,18,1,0.0556
JFK,DL,7,59,4,0.0678
JFK,DL,8,55,2,0.0364
JFK,DL,9,12,2,0.1667
JFK,DL,10,24,0,0.0
JFK,DL,11,42,2,0.0476
JFK,DL,12,24,3,0.125
JFK,DL,13,9,3,0.3333
JFK,DL,15,54,12,0.2222
JFK,DL,16,30,3,0.1
JFK,DL,17,26,3,0.1154
JFK,DL,18,24,2,0.0833
JFK,DL,19,52,17,0.3269
JFK,DL,20,14,2,0.1429
JFK,DL,21,18,1,0.0556
JFK,HA,10,6,0,0.0
JFK,YX,6,5,1,0.2
JFK,YX,7,5,0,0.0
JFK,YX,8,5,0,0.0
JFK,YX,9,10,1,0.1
JFK,YX,10,9,2,0.2222
JFK,YX,12,7,0,0.0
JFK,YX,14,6,0,0.0
JFK,YX,15,30,2,0.0667
JFK,YX,17,5,0,0.0
JFK,YX,18,6,1,0.1667
JFK,YX,19,5,0,0.0
JFK,YX,20,5,0,0.0
JFK,YX,21,5,0,0.0
JLN,OO,7,5,0,0.0
JMS,OO,16,5,0,0.0
JNU,AS,5,6,1,0.1667
JNU,AS,7,10,0,0.0
JNU,AS,8,6,1,0.1667
JNU,AS,9,5,1,0.2
JNU,AS,10,6,0,0.0
JNU,AS,13,5,1,0.2
JNU,AS,14,5,1,0.2
JNU,AS,18,5,0,0.0
JNU,AS,21,6,2,0.3333
JNU,AS,22,5,1,0.2
JST,OO,10,5,1,0.2
JST,OO,14,5,1,0.2
KOA,AA,21,6,0,0.0
KOA,AA,22,12,0,0.0
KOA,AS,11,6,1,0.1667
KOA,AS,13,6,1,0.1667
KOA,AS,14,5,1,0.2
KOA,AS,16,5,0,0.0
KOA,AS,17,5,0,0.0
KOA,AS,23,5,2,0.4
KOA,DL,21,6,1,0.1667
KOA,DL,22,6,0,0.0
KOA,HA,6,6,0,0.0
KOA,HA,7,5,1,0.2
KOA,HA,8,12,0,0.0
KOA,HA,9,12,0,0.0
KOA,HA,10,12,0,0.0
KOA,HA,11,6,1,0.1667
KOA,HA,12,6,1,0.1667
KOA,HA,13,12,2,0.1667
KOA,HA,14,12,2,0.1667
KOA,HA,15,6,1,0.1667
KOA,HA,16,18,4,0.2222
KOA,HA,17,11,1,0.0909
KOA,HA,18,6,0,0.0
KOA,HA,19,6,1,0.1667
KOA,UA,14,10,2,0.2
KOA,UA,16,5,0,0.0
KOA,UA,20,5,0,0.0
KOA,UA,23,10,0,0.0
KOA,WN,6,5,0,0.0
KOA,WN,8,10,0,0.0
KOA,WN,10,5,0,0.0
KOA,WN,11,5,0,0.0
KOA,WN,13,5,0,0.0
KOA,WN,14,5,0,0.0
KOA,WN,15,5,0,0.0
KOA,WN,18,5,0,0.0
KTN,AS,9,5,0,0.0
KTN,AS,10,5,1,0.2
KTN,AS,13,6,0,0.0
KTN,AS,17,11,1,0.0909
KTN,AS,20,5,1,0.2
LAN,9E,5,6,1,0.1667
LAN,9E,14,6,0,0.0
LAR,OO,18,5,0,0.0
LAS,AA,1,5,0,0.0
LAS,AA,5,6,0,0.0
LAS,AA,6,23,2,0.087
LAS,AA,7,18,0,0.0
LAS,AA,8,12,0,0.0
LAS,AA,9,6,0,0.0
LAS,AA,10,10,1,0.1
LAS,AA,11,6,0,0.0
LAS,AA,12,32,5,0.1562
LAS,AA,13,17,3,0.1765
LAS,AA,14,16,5,0.3125
LAS,AA,15,6,0,0.0
LAS,AA,18,8,3,0.375
LAS,AA,20,6,0,0.0
LAS,AA,22,6,0,0.0
LAS,AA,23,18,2,0.1111
LAS,AS,6,11,0,0.0
LAS,AS,7,12,0,0.0
LAS,AS,9,6,0,0.0
LAS,AS,11,5,1,0.2
LAS,AS,14,12,1,0.0833
LAS,AS,15,11,3,0.2727
LAS,AS,21,8,2,0.25
LAS,B6,11,5,1,0.2
LAS,B6,13,5,3,0.6
LAS,B6,22,9,2,0.2222
LAS,B6,23,6,0,0.0
LAS,DL,0,5,0,0.0
LAS,DL,5,6,1,0.1667
LAS,DL,6,30,2,0.0667
LAS,DL,7,6,0,0.0
LAS,DL,8,6,0,0.0
LAS,DL,9,11,0,0.0
LAS,DL,10,12,1,0.0833
LAS,DL,11,18,4,0.2222
LAS,DL,12,19,1,0.0526
LAS,DL,13,18,0,0.0
LAS,DL,14,24,0,0.0
LAS,DL,15,11,0,0.0
LAS,DL,16,7,1,0.1429
LAS,DL,17,24,1,0.0417
LAS,DL,18,5,1,0.2
LAS,DL,19,12,1,0.0833
LAS,DL,22,21,1,0.0476
LAS,DL,23,17,0,0.0
LAS,F9,0,17,2,0.1176
LAS,F9,6,30,2,0.0667
LAS,F9,7,5,1,0.2
LAS,F9,8,9,1,0.1111
LAS,F9,10,6,0,0.0
LAS,F9,11,8,0,0.0
LAS,F9,13,7,0,0.0
LAS,F9,14,9,0,0.0
LAS,F9,15,22,1,0.0455
LAS,F9,16,8,3,0.375
LAS,F9,17,11,0,0.0
LAS,F9,18,6,0,0.0
LAS,F9,21,6,0,0.0
LAS,F9,23,5,1,0.2
LAS,G4,6,22,0,0.0
LAS,G4,7,7,1,0.1429
LAS,G4,8,11,2,0.1818
LAS,G4,9,11,2,0.1818
LAS,G4,10,7,1,0.1429
LAS,G4,11,6,1,0.1667
LAS,G4,12,10,1,0.1
LAS,G4,13,9,3,0.3333
LAS,G4,14,5,0,0.0
LAS,G4,15,13,2,0.1538
LAS,G4,16,16,1,0.0625
LAS,G4,17,12,4,0.3333
LAS,G4,18,8,1,0.125
LAS,G4,19,5,3,0.6
LAS,HA,1,5,1,0.2
LAS,HA,7,6,1,0.1667
LAS,HA,9,6,0,0.0
LAS,HA,17,6,1,0.1667
LAS,NK,0,12,3,0.25
LAS,NK,1,6,2,0.3333
LAS,NK,5,11,1,0.0909
LAS,NK,6,15,0,0.0
LAS,NK,7,17,1,0.0588
LAS,NK,8,30,1,0.0333
LAS,NK,9,40,2,0.05
LAS,NK,10,22,3,0.1364
LAS,NK,11,14,1,0.0714
LAS,NK,12,28,5,0.1786
LAS,NK,13,18,4,0.2222
LAS,NK,14,18,0,0.0
LAS,NK,15,13,1,0.0769
LAS,NK,16,25,6,0.24
LAS,NK,17,21,5,0.2381
LAS,NK,18,18,4,0.2222
LAS,NK,19,14,4,0.2857
LAS,NK,20,6,1,0.1667
LAS,NK,21,27,1,0.037
LAS,NK,22,33,2,0.0606
LAS,NK,23,39,12,0.3077
LAS,OO,9,5,0,0.0
LAS,OO,10,5,1,0.2
LAS,OO,13,5,0,0.0
LAS,OO,17,5,0,0.0
LAS,OO,19,9,0,0.0
LAS,UA,0,5,0,0.0
LAS,UA,6,18,0,0.0
LAS,UA,7,15,1,0.0667
LAS,UA,9,5,0,0.0
LAS,UA,10,10,1,0.1
LAS,UA,11,10,0,0.0
LAS,UA,12,10,4,0.4
LAS,UA,13,20,2,0.1
LAS,UA,14,5,0,0.0
LAS,UA,15,10,1,0.1
LAS,UA,16,10,3,0.3
LAS,UA,17,10,1,0.1
LAS,UA,18,10,1,0.1
LAS,UA,19,5,1,0.2
LAS,UA,20,5,0,0.0
LAS,UA,23,15,0,0.0
LAS,WN,5,58,5,0.0862
LAS,WN,6,71,3,0.0423
LAS,WN,7,69,4,0.058
LAS,WN,8,86,7,0.0814
LAS,WN,9,104,7,0.0673
LAS,WN,10,78,11,0.141
LAS,WN,11,64,18,0.2812
LAS,WN,12,60,22,0.3667
LAS,WN,13,82,19,0.2317
LAS,WN,14,70,12,0.1714
LAS,WN,15,68,20,0.2941
LAS,WN,16,86,25,0.2907
LAS,WN,17,80,31,0.3875
LAS,WN,18,78,31,0.3974
LAS,WN,19,74,30,0.4054
LAS,WN,20,85,29,0.3412
LAS,WN,21,74,25,0.3378
LAS,WN,22,11,6,0.5455
LAW,MQ,5,5,0,0.0
LAW,MQ,10,6,1,0.1667
LAX,AA,1,6,4,0.6667
LAX,AA,6,42,3,0.0714
LAX,AA,7,36,4,0.1111
LAX,AA,8,42,4,0.0952
LAX,AA,9,57,10,0.1754
LAX,AA,10,23,7,0.3043
LAX,AA,11,23,3,0.1304
LAX,AA,12,27,7,0.2593
LAX,AA,13,47,8,0.1702
LAX,AA,14,18,2,0.1111
LAX,AA,15,16,4,0.25
LAX,AA,16,16,1,0.0625
LAX,AA,17,15,4,0.2667
LAX,AA,18,27,6,0.2222
LAX,AA,21,19,4,0.2105
LAX,AA,22,27,2,0.0741
LAX,AA,23,30,8,0.2667
LAX,AS,6,11,0,0.0
LAX,AS,7,15,2,0.1333
LAX,AS,8,6,2,0.3333
LAX,AS,9,10,2,0.2
LAX,AS,10,11,1,0.0909
LAX,AS,11,11,4,0.3636
LAX,AS,13,7,1,0.1429
LAX,AS,14,10,2,0.2
LAX,AS,15,8,0,0.0
LAX,AS,16,10,0,0.0
LAX,AS,17,6,1,0.1667
LAX,AS,18,9,0,0.0
LAX,AS,19,16,1,0.0625
LAX,AS,21,18,7,0.3889
LAX,AS,23,6,1,0.1667
LAX,B6,5,7,1,0.1429
LAX,B6,6,10,0,0.0
LAX,B6,7,10,4,0.4
LAX,B6,10,16,6,0.375
LAX,B6,11,10,5,0.5
LAX,B6,12,11,3,0.2727
LAX,B6,13,9,2,0.2222
LAX,B6,14,7,4,0.5714
LAX,B6,15,9,2,0.2222
LAX,B6,16,13,6,0.4615
LAX,B6,19,5,3,0.6
LAX,B6,20,7,4,0.5714
LAX,B6,21,13,4,0.3077
LAX,B6,22,15,8,0.5333
LAX,B6,23,20,10,0.5
LAX,DL,5,14,2,0.1429
LAX,DL,6,15,0,0.0
LAX,DL,7,55,3,0.0545
LAX,DL,8,55,4,0.0727
LAX,DL,9,46,3,0.0652
LAX,DL,10,36,0,0.0
LAX,DL,11,26,3,0.1154
LAX,DL,12,23,3,0.1304
LAX,DL,13,46,7,0.1522
LAX,DL,14,18,1,0.0556
LAX,DL,15,32,4,0.125
LAX,DL,16,34,3,0.0882
LAX,DL,17,24,1,0.0417
LAX,DL,18,19,1,0.0526
LAX,DL,19,15,3,0.2
LAX,DL,20,10,0,0.0
LAX,DL,21,19,2,0.1053
LAX,DL,22,18,2,0.1111
LAX,DL,23,17,3,0.1765
LAX,G4,15,6,1,0.1667
LAX,HA,7,6,0,0.0
LAX,HA,8,6,0,0.0
LAX,HA,9,6,0,0.0
LAX,HA,10,6,1,0.1667
LAX,HA,11,6,0,0.0
LAX,HA,17,6,0,0.0
LAX,NK,5,5,0,0.0
LAX,NK,6,12,0,0.0
LAX,NK,7,14,0,0.0
LAX,NK,8,12,1,0.0833
LAX,NK,9,7,1,0.1429
LAX,NK,10,8,0,0.0
LAX,NK,11,14,3,0.2143
LAX,NK,12,5,0,0.0
LAX,NK,13,11,1,0.0909
LAX,NK,14,5,0,0.0
LAX,NK,16,9,2,0.2222
LAX,NK,17,8,1,0.125
LAX,NK,18,12,3,0.25
LAX,NK,19,14,1,0.0714
LAX,NK,20,5,2,0.4
LAX,NK,21,13,3,0.2308
LAX,NK,22,20,6,0.3
LAX,NK,23,20,6,0.3
LAX,OO,7,5,0,0.0
LAX,OO,8,64,8,0.125
LAX,OO,9,56,3,0.0536
LAX,OO,10,48,6,0.125
LAX,OO,11,17,0,0.0
LAX,OO,12,33,2,0.0606
LAX,OO,13,22,1,0.0455
LAX,OO,14,31,1,0.0323
LAX,OO,15,22,2,0.0909
LAX,OO,16,23,0,0.0
LAX,OO,17,21,1,0.0476
LAX,OO,18,43,4,0.093
LAX,OO,19,58,5,0.0862
LAX,OO,20,36,4,0.1111
LAX,OO,21,10,2,0.2
LAX,OO,22,22,2,0.0909
LAX,UA,1,5,0,0.0
LAX,UA,5,14,0,0.0
LAX,UA,6,5,0,0.0
LAX,UA,7,5,0,0.0
LAX,UA,8,55,1,0.0182
LAX,UA,9,15,3,0.2
LAX,UA,10,24,3,0.125
LAX,UA,11,22,2,0.0909
LAX,UA,12,15,0,0.0
LAX,UA,13,37,7,0.1892
LAX,UA,14,16,5,0.3125
LAX,UA,15,5,0,0.0
LAX,UA,16,25,1,0.04
LAX,UA,17,9,0,0.0
LAX,UA,18,15,5,0.3333
LAX,UA,19,20,5,0.25
LAX,UA,20,5,2,0.4
LAX,UA,21,10,2,0.2
LAX,UA,22,14,1,0.0714
LAX,UA,23,30,6,0.2
LAX,WN,5,38,1,0.0263
LAX,WN,6,33,1,0.0303
LAX,WN,7,25,4,0.16
LAX,WN,8,34,6,0.1765
LAX,WN,9,21,3,0.1429
LAX,WN,10,28,5,0.1786
LAX,WN,11,13,3,0.2308
LAX,WN,12,23,3,0.1304
