origin,dest,op_unique_carrier,month,time_bucket,total_flights,delayed_flights,avg_delay_min,weather_delayed,cancelled,origin_city,dest_city,delay_rate,weather_delay_rate
MDW,MIA,WN,1,evening,5,1,23.0,0,0,"Chicago, IL","Miami, FL",0.2,0.0
MDW,MIA,WN,1,morning,4,1,64.0,0,0,"Chicago, IL","Miami, FL",0.25,0.0
MDW,MIA,WN,1,red_eye,1,0,0.0,0,0,"Chicago, IL","Miami, FL",0.0,0.0
MDW,MSP,OO,1,evening,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
MDW,MSP,OO,1,morning,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
MDW,MSP,WN,1,afternoon,9,2,16.0,0,0,"Chicago, IL","Minneapolis, MN",0.2222,0.0
MDW,MSP,WN,1,evening,6,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
MDW,MSP,WN,1,morning,10,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
MDW,MSP,WN,1,night,5,1,25.0,0,0,"Chicago, IL","Minneapolis, MN",0.2,0.0
MDW,MSP,WN,1,red_eye,5,0,0.0,0,0,"Chicago, IL","Minneapolis, MN",0.0,0.0
MDW,MSY,WN,1,afternoon,5,1,29.0,0,0,"Chicago, IL","New Orleans, LA",0.2,0.0
MDW,MSY,WN,1,morning,4,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
MDW,MSY,WN,1,night,5,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
MDW,MSY,WN,1,red_eye,1,0,0.0,0,0,"Chicago, IL","New Orleans, LA",0.0,0.0
MDW,MYR,WN,1,afternoon,5,1,20.0,0,0,"Chicago, IL","Myrtle Beach, SC",0.2,0.0
MDW,OAK,WN,1,evening,4,4,29.0,0,0,"Chicago, IL","Oakland, CA",1.0,0.0
MDW,OAK,WN,1,morning,4,0,0.0,0,0,"Chicago, IL","Oakland, CA",0.0,0.0
MDW,OAK,WN,1,night,1,1,33.0,0,0,"Chicago, IL","Oakland, CA",1.0,0.0
MDW,OAK,WN,1,red_eye,1,0,0.0,0,0,"Chicago, IL","Oakland, CA",0.0,0.0
MDW,OKC,WN,1,morning,1,0,0.0,0,0,"Chicago, IL","Oklahoma City, OK",0.0,0.0
MDW,OKC,WN,1,night,5,1,53.0,0,0,"Chicago, IL","Oklahoma City, OK",0.2,0.0
MDW,OMA,WN,1,afternoon,10,2,43.5,0,0,"Chicago, IL","Omaha, NE",0.2,0.0
MDW,OMA,WN,1,morning,6,1,18.0,0,0,"Chicago, IL","Omaha, NE",0.1667,0.0
MDW,OMA,WN,1,night,5,0,0.0,0,0,"Chicago, IL","Omaha, NE",0.0,0.0
MDW,ONT,WN,1,morning,5,1,26.0,0,0,"Chicago, IL","Ontario, CA",0.2,0.0
MDW,ORF,WN,1,afternoon,5,1,16.0,0,0,"Chicago, IL","Norfolk, VA",0.2,0.0
MDW,ORF,WN,1,evening,1,0,0.0,0,0,"Chicago, IL","Norfolk, VA",0.0,0.0
MDW,PDX,WN,1,afternoon,4,1,27.0,0,0,"Chicago, IL","Portland, OR",0.25,0.0
MDW,PDX,WN,1,evening,1,0,0.0,0,0,"Chicago, IL","Portland, OR",0.0,0.0
MDW,PGD,G4,1,evening,1,0,0.0,0,0,"Chicago, IL","Punta Gorda, FL",0.0,0.0
MDW,PGD,G4,1,morning,1,1,44.0,0,0,"Chicago, IL","Punta Gorda, FL",1.0,0.0
MDW,PHL,F9,1,afternoon,6,1,27.0,0,0,"Chicago, IL","Philadelphia, PA",0.1667,0.0
MDW,PHL,WN,1,afternoon,9,3,32.7,0,0,"Chicago, IL","Philadelphia, PA",0.3333,0.0
MDW,PHL,WN,1,evening,5,1,21.0,0,0,"Chicago, IL","Philadelphia, PA",0.2,0.0
MDW,PHL,WN,1,morning,6,0,0.0,0,0,"Chicago, IL","Philadelphia, PA",0.0,0.0
MDW,PHX,F9,1,morning,2,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
MDW,PHX,F9,1,night,2,1,30.0,0,0,"Chicago, IL","Phoenix, AZ",0.5,0.0
MDW,PHX,WN,1,afternoon,9,1,24.0,0,0,"Chicago, IL","Phoenix, AZ",0.1111,0.0
MDW,PHX,WN,1,evening,10,5,50.0,0,0,"Chicago, IL","Phoenix, AZ",0.5,0.0
MDW,PHX,WN,1,morning,11,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
MDW,PHX,WN,1,night,5,1,55.0,0,0,"Chicago, IL","Phoenix, AZ",0.2,0.0
MDW,PHX,WN,1,red_eye,5,0,0.0,0,0,"Chicago, IL","Phoenix, AZ",0.0,0.0
MDW,PIT,WN,1,afternoon,9,2,29.0,0,0,"Chicago, IL","Pittsburgh, PA",0.2222,0.0
MDW,PIT,WN,1,evening,4,1,46.0,0,0,"Chicago, IL","Pittsburgh, PA",0.25,0.0
MDW,PIT,WN,1,morning,6,1,21.0,0,0,"Chicago, IL","Pittsburgh, PA",0.1667,0.0
MDW,PIT,WN,1,night,1,0,0.0,0,0,"Chicago, IL","Pittsburgh, PA",0.0,0.0
MDW,PVD,WN,1,evening,5,4,32.8,0,0,"Chicago, IL","Providence, RI",0.8,0.0
MDW,PVD,WN,1,morning,1,0,0.0,0,0,"Chicago, IL","Providence, RI",0.0,0.0
MDW,PVU,G4,1,afternoon,2,1,62.0,0,0,"Chicago, IL","Provo, UT",0.5,0.0
MDW,RDU,WN,1,afternoon,5,1,34.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.2,0.0
MDW,RDU,WN,1,evening,5,1,35.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.2,0.0
MDW,RDU,WN,1,morning,5,2,23.0,0,0,"Chicago, IL","Raleigh/Durham, NC",0.4,0.0
MDW,RIC,WN,1,evening,5,1,17.0,0,0,"Chicago, IL","Richmond, VA",0.2,0.0
MDW,ROC,WN,1,afternoon,5,0,0.0,0,0,"Chicago, IL","Rochester, NY",0.0,0.0
MDW,RSW,WN,1,afternoon,5,1,37.0,0,0,"Chicago, IL","Fort Myers, FL",0.2,0.0
MDW,RSW,WN,1,evening,5,1,16.0,0,0,"Chicago, IL","Fort Myers, FL",0.2,0.0
MDW,RSW,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","Fort Myers, FL",0.0,0.0
MDW,SAN,WN,1,evening,5,2,24.5,0,0,"Chicago, IL","San Diego, CA",0.4,0.0
MDW,SAN,WN,1,morning,10,1,83.0,0,0,"Chicago, IL","San Diego, CA",0.1,0.0
MDW,SAT,WN,1,evening,1,1,17.0,0,0,"Chicago, IL","San Antonio, TX",1.0,0.0
MDW,SAT,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","San Antonio, TX",0.0,0.0
MDW,SAT,WN,1,night,4,1,28.0,0,0,"Chicago, IL","San Antonio, TX",0.25,0.0
MDW,SAV,WN,1,afternoon,5,3,31.0,0,0,"Chicago, IL","Savannah, GA",0.6,0.0
MDW,SDF,WN,1,afternoon,5,2,23.5,0,0,"Chicago, IL","Louisville, KY",0.4,0.0
MDW,SDF,WN,1,evening,5,1,75.0,0,0,"Chicago, IL","Louisville, KY",0.2,0.0
MDW,SDF,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","Louisville, KY",0.0,0.0
MDW,SEA,WN,1,afternoon,5,2,32.0,0,0,"Chicago, IL","Seattle, WA",0.4,0.0
MDW,SFO,F9,1,evening,3,0,0.0,0,0,"Chicago, IL","San Francisco, CA",0.0,0.0
MDW,SJC,WN,1,evening,4,0,0.0,0,0,"Chicago, IL","San Jose, CA",0.0,0.0
MDW,SJC,WN,1,morning,1,0,0.0,0,0,"Chicago, IL","San Jose, CA",0.0,0.0
MDW,SJU,F9,1,evening,6,2,56.5,0,0,"Chicago, IL","San Juan, PR",0.3333,0.0
MDW,SJU,F9,1,morning,3,1,54.0,0,0,"Chicago, IL","San Juan, PR",0.3333,0.0
MDW,SLC,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","Salt Lake City, UT",0.0,0.0
MDW,SLC,WN,1,night,5,2,18.0,0,0,"Chicago, IL","Salt Lake City, UT",0.4,0.0
MDW,SMF,WN,1,evening,4,3,28.7,0,0,"Chicago, IL","Sacramento, CA",0.75,0.0
MDW,SMF,WN,1,morning,1,0,0.0,0,0,"Chicago, IL","Sacramento, CA",0.0,0.0
MDW,SRQ,WN,1,morning,5,0,0.0,0,0,"Chicago, IL","Sarasota/Bradenton, FL",0.0,0.0
MDW,STL,WN,1,afternoon,1,1,21.0,0,0,"Chicago, IL","St. Louis, MO",1.0,0.0
MDW,STL,WN,1,evening,10,1,22.0,0,0,"Chicago, IL","St. Louis, MO",0.1,0.0
MDW,STL,WN,1,morning,14,1,22.0,0,0,"Chicago, IL","St. Louis, MO",0.0714,0.0
MDW,STL,WN,1,night,5,0,0.0,0,0,"Chicago, IL","St. Louis, MO",0.0,0.0
MDW,TPA,F9,1,morning,3,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
MDW,TPA,F9,1,red_eye,3,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
MDW,TPA,WN,1,afternoon,1,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
MDW,TPA,WN,1,evening,8,1,19.0,0,0,"Chicago, IL","Tampa, FL",0.125,0.0
MDW,TPA,WN,1,morning,5,1,26.0,0,0,"Chicago, IL","Tampa, FL",0.2,0.0
MDW,TPA,WN,1,night,1,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
MDW,TPA,WN,1,red_eye,5,0,0.0,0,0,"Chicago, IL","Tampa, FL",0.0,0.0
MDW,TUL,WN,1,afternoon,1,0,0.0,0,0,"Chicago, IL","Tulsa, OK",0.0,0.0
MDW,TUL,WN,1,morning,4,0,0.0,0,0,"Chicago, IL","Tulsa, OK",0.0,0.0
MDW,TUS,WN,1,afternoon,1,0,0.0,0,0,"Chicago, IL","Tucson, AZ",0.0,0.0
MDW,VPS,G4,1,evening,2,1,52.0,0,0,"Chicago, IL","Valparaiso, FL",0.5,0.0
MEI,IAH,OO,1,evening,3,1,68.0,0,0,"Meridian, MS","Houston, TX",0.3333,0.0
MEI,IAH,OO,1,morning,5,0,0.0,0,0,"Meridian, MS","Houston, TX",0.0,0.0
MEM,ATL,DL,1,afternoon,11,0,0.0,0,0,"Memphis, TN","Atlanta, GA",0.0,0.0
MEM,ATL,DL,1,evening,6,0,0.0,0,0,"Memphis, TN","Atlanta, GA",0.0,0.0
MEM,ATL,DL,1,morning,12,1,22.0,0,0,"Memphis, TN","Atlanta, GA",0.0833,0.0
MEM,ATL,DL,1,red_eye,6,0,0.0,0,0,"Memphis, TN","Atlanta, GA",0.0,0.0
MEM,ATL,WN,1,evening,5,0,0.0,0,0,"Memphis, TN","Atlanta, GA",0.0,0.0
MEM,ATL,WN,1,morning,5,0,0.0,0,0,"Memphis, TN","Atlanta, GA",0.0,0.0
MEM,AUS,MQ,1,morning,6,0,0.0,0,0,"Memphis, TN","Austin, TX",0.0,0.0
MEM,BOS,YX,1,morning,5,0,0.0,0,0,"Memphis, TN","Boston, MA",0.0,0.0
MEM,BWI,WN,1,afternoon,5,1,27.0,0,0,"Memphis, TN","Baltimore, MD",0.2,0.0
MEM,CLT,AA,1,afternoon,6,1,42.0,0,0,"Memphis, TN","Charlotte, NC",0.1667,0.0
MEM,CLT,AA,1,evening,4,1,60.0,0,0,"Memphis, TN","Charlotte, NC",0.25,0.0
MEM,CLT,AA,1,morning,12,2,32.0,0,0,"Memphis, TN","Charlotte, NC",0.1667,0.0
MEM,CLT,AA,1,red_eye,6,2,222.0,0,0,"Memphis, TN","Charlotte, NC",0.3333,0.0
MEM,DAL,WN,1,afternoon,5,1,19.0,0,0,"Memphis, TN","Dallas, TX",0.2,0.0
MEM,DAL,WN,1,morning,5,0,0.0,0,0,"Memphis, TN","Dallas, TX",0.0,0.0
MEM,DCA,YX,1,afternoon,2,0,0.0,0,0,"Memphis, TN","Washington, DC",0.0,0.0
MEM,DCA,YX,1,morning,10,1,40.0,0,0,"Memphis, TN","Washington, DC",0.1,0.0
MEM,DEN,F9,1,afternoon,2,0,0.0,0,0,"Memphis, TN","Denver, CO",0.0,0.0
MEM,DEN,F9,1,evening,2,0,0.0,0,0,"Memphis, TN","Denver, CO",0.0,0.0
MEM,DEN,UA,1,afternoon,5,1,433.0,0,0,"Memphis, TN","Denver, CO",0.2,0.0
MEM,DEN,UA,1,morning,5,0,0.0,0,0,"Memphis, TN","Denver, CO",0.0,0.0
MEM,DEN,WN,1,afternoon,5,2,57.5,0,0,"Memphis, TN","Denver, CO",0.4,0.0
MEM,DFW,AA,1,afternoon,6,2,28.5,0,0,"Memphis, TN","Dallas/Fort Worth, TX",0.3333,0.0
MEM,DFW,AA,1,evening,4,1,52.0,0,0,"Memphis, TN","Dallas/Fort Worth, TX",0.25,0.0
MEM,DFW,AA,1,morning,12,2,35.0,0,0,"Memphis, TN","Dallas/Fort Worth, TX",0.1667,0.0
MEM,DFW,AA,1,red_eye,6,0,0.0,0,0,"Memphis, TN","Dallas/Fort Worth, TX",0.0,0.0
MEM,DFW,MQ,1,afternoon,6,2,18.5,0,0,"Memphis, TN","Dallas/Fort Worth, TX",0.3333,0.0
MEM,DTW,9E,1,evening,4,0,0.0,0,0,"Memphis, TN","Detroit, MI",0.0,0.0
MEM,DTW,9E,1,morning,6,0,0.0,0,0,"Memphis, TN","Detroit, MI",0.0,0.0
MEM,DTW,DL,1,afternoon,1,0,0.0,0,0,"Memphis, TN","Detroit, MI",0.0,0.0
MEM,FLL,G4,1,afternoon,1,0,0.0,0,0,"Memphis, TN","Fort Lauderdale, FL",0.0,0.0
MEM,FLL,G4,1,evening,3,2,58.0,0,0,"Memphis, TN","Fort Lauderdale, FL",0.6667,0.0
MEM,HOU,WN,1,afternoon,4,2,45.0,0,0,"Memphis, TN","Houston, TX",0.5,0.0
MEM,HOU,WN,1,evening,1,0,0.0,0,0,"Memphis, TN","Houston, TX",0.0,0.0
MEM,HOU,WN,1,red_eye,5,0,0.0,0,0,"Memphis, TN","Houston, TX",0.0,0.0
MEM,IAH,UA,1,morning,5,0,0.0,0,0,"Memphis, TN","Houston, TX",0.0,0.0
MEM,LAS,G4,1,night,2,0,0.0,0,0,"Memphis, TN","Las Vegas, NV",0.0,0.0
MEM,LAS,NK,1,afternoon,2,1,30.0,0,0,"Memphis, TN","Las Vegas, NV",0.5,0.0
MEM,LAS,NK,1,evening,3,0,0.0,0,0,"Memphis, TN","Las Vegas, NV",0.0,0.0
MEM,LAX,DL,1,evening,4,1,60.0,0,0,"Memphis, TN","Los Angeles, CA",0.25,0.0
MEM,LAX,G4,1,afternoon,2,1,26.0,0,0,"Memphis, TN","Los Angeles, CA",0.5,0.0
MEM,LAX,NK,1,afternoon,2,0,0.0,0,0,"Memphis, TN","Los Angeles, CA",0.0,0.0
MEM,LAX,NK,1,evening,4,0,0.0,0,0,"Memphis, TN","Los Angeles, CA",0.0,0.0
MEM,LGA,9E,1,afternoon,6,0,0.0,0,0,"Memphis, TN","New York, NY",0.0,0.0
MEM,MCO,F9,1,evening,2,0,0.0,0,0,"Memphis, TN","Orlando, FL",0.0,0.0
MEM,MCO,NK,1,red_eye,6,0,0.0,0,0,"Memphis, TN","Orlando, FL",0.0,0.0
MEM,MCO,WN,1,afternoon,4,1,47.0,0,0,"Memphis, TN","Orlando, FL",0.25,0.0
MEM,MCO,WN,1,morning,1,0,0.0,0,0,"Memphis, TN","Orlando, FL",0.0,0.0
MEM,MDW,WN,1,afternoon,4,0,0.0,0,0,"Memphis, TN","Chicago, IL",0.0,0.0
MEM,MDW,WN,1,evening,1,0,0.0,0,0,"Memphis, TN","Chicago, IL",0.0,0.0
MEM,MDW,WN,1,morning,4,1,45.0,0,0,"Memphis, TN","Chicago, IL",0.25,0.0
MEM,MDW,WN,1,red_eye,1,0,0.0,0,0,"Memphis, TN","Chicago, IL",0.0,0.0
MEM,MIA,AA,1,red_eye,6,1,35.0,0,0,"Memphis, TN","Miami, FL",0.1667,0.0
MEM,MSP,9E,1,afternoon,4,0,0.0,0,0,"Memphis, TN","Minneapolis, MN",0.0,0.0
MEM,MSP,DL,1,morning,6,0,0.0,0,0,"Memphis, TN","Minneapolis, MN",0.0,0.0
MEM,ORD,MQ,1,afternoon,3,0,0.0,0,0,"Memphis, TN","Chicago, IL",0.0,0.0
MEM,ORD,MQ,1,morning,6,2,56.0,0,0,"Memphis, TN","Chicago, IL",0.3333,0.0
MEM,ORD,MQ,1,red_eye,3,0,0.0,0,0,"Memphis, TN","Chicago, IL",0.0,0.0
MEM,ORD,YX,1,morning,10,1,179.0,0,0,"Memphis, TN","Chicago, IL",0.1,0.0
MEM,PHL,AA,1,afternoon,1,0,0.0,0,0,"Memphis, TN","Philadelphia, PA",0.0,0.0
MEM,PHL,OH,1,afternoon,5,0,0.0,0,0,"Memphis, TN","Philadelphia, PA",0.0,0.0
MEM,PHX,AA,1,morning,6,0,0.0,0,0,"Memphis, TN","Phoenix, AZ",0.0,0.0
MEM,PIE,G4,1,evening,1,1,40.0,0,0,"Memphis, TN","St. Petersburg, FL",1.0,0.0
MEM,SFB,G4,1,afternoon,1,1,36.0,0,0,"Memphis, TN","Sanford, FL",1.0,0.0
MEM,SFB,G4,1,morning,1,0,0.0,0,0,"Memphis, TN","Sanford, FL",0.0,0.0
MEM,SLC,DL,1,morning,6,1,34.0,0,0,"Memphis, TN","Salt Lake City, UT",0.1667,0.0
MFE,DFW,AA,1,afternoon,6,1,57.0,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.1667,0.0
MFE,DFW,AA,1,evening,4,1,59.0,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.25,0.0
MFE,DFW,AA,1,morning,11,3,117.7,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.2727,0.0
MFE,DFW,AA,1,red_eye,6,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.0,0.0
MFE,DFW,MQ,1,evening,6,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.0,0.0
MFE,DFW,MQ,1,morning,1,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Dallas/Fort Worth, TX",0.0,0.0
MFE,IAH,UA,1,morning,5,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Houston, TX",0.0,0.0
MFE,LAS,G4,1,afternoon,2,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Las Vegas, NV",0.0,0.0
MFE,LAS,G4,1,evening,1,1,83.0,0,0,"Mission/McAllen/Edinburg, TX","Las Vegas, NV",1.0,0.0
MFE,LAS,G4,1,morning,1,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Las Vegas, NV",0.0,0.0
MFE,LAS,G4,1,night,2,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Las Vegas, NV",0.0,0.0
MFE,SFB,G4,1,afternoon,1,0,0.0,0,0,"Mission/McAllen/Edinburg, TX","Sanford, FL",0.0,0.0
MFE,SFB,G4,1,morning,2,2,24.0,0,0,"Mission/McAllen/Edinburg, TX","Sanford, FL",1.0,0.0
MFR,AZA,G4,1,afternoon,2,0,0.0,0,0,"Medford, OR","Phoenix, AZ",0.0,0.0
MFR,DEN,UA,1,afternoon,5,0,0.0,0,0,"Medford, OR","Denver, CO",0.0,0.0
MFR,DEN,UA,1,red_eye,5,0,0.0,0,0,"Medford, OR","Denver, CO",0.0,0.0
MFR,LAS,G4,1,afternoon,1,0,0.0,0,0,"Medford, OR","Las Vegas, NV",0.0,0.0
MFR,LAS,G4,1,evening,1,0,0.0,0,0,"Medford, OR","Las Vegas, NV",0.0,0.0
MFR,LAX,G4,1,evening,2,1,89.0,0,0,"Medford, OR","Los Angeles, CA",0.5,0.0
MFR,PHX,OO,1,afternoon,5,0,0.0,0,0,"Medford, OR","Phoenix, AZ",0.0,0.0
MFR,PHX,OO,1,evening,3,0,0.0,0,0,"Medford, OR","Phoenix, AZ",0.0,0.0
MFR,PHX,OO,1,red_eye,5,0,0.0,0,0,"Medford, OR","Phoenix, AZ",0.0,0.0
MFR,SEA,OO,1,afternoon,4,1,22.0,0,0,"Medford, OR","Seattle, WA",0.25,0.0
MFR,SEA,OO,1,morning,4,2,88.0,0,0,"Medford, OR","Seattle, WA",0.5,0.0
MFR,SEA,OO,1,red_eye,1,1,18.0,0,0,"Medford, OR","Seattle, WA",1.0,0.0
MFR,SFO,OO,1,evening,5,0,0.0,0,0,"Medford, OR","San Francisco, CA",0.0,0.0
MFR,SFO,OO,1,morning,5,0,0.0,0,0,"Medford, OR","San Francisco, CA",0.0,0.0
MFR,SFO,UA,1,afternoon,5,0,0.0,0,0,"Medford, OR","San Francisco, CA",0.0,0.0
MFR,SLC,OO,1,afternoon,5,1,29.0,0,0,"Medford, OR","Salt Lake City, UT",0.2,0.0
MFR,SLC,OO,1,evening,1,0,0.0,0,0,"Medford, OR","Salt Lake City, UT",0.0,0.0
MFR,SLC,OO,1,red_eye,5,0,0.0,0,0,"Medford, OR","Salt Lake City, UT",0.0,0.0
MFR,SNA,G4,1,afternoon,1,0,0.0,0,0,"Medford, OR","Santa Ana, CA",0.0,0.0
MFR,SNA,G4,1,morning,1,0,0.0,0,0,"Medford, OR","Santa Ana, CA",0.0,0.0
MGM,ATL,9E,1,afternoon,2,1,28.0,0,0,"Montgomery, AL","Atlanta, GA",0.5,0.0
MGM,ATL,OO,1,afternoon,4,1,20.0,0,0,"Montgomery, AL","Atlanta, GA",0.25,0.0
MGM,ATL,OO,1,morning,5,0,0.0,0,0,"Montgomery, AL","Atlanta, GA",0.0,0.0
MGM,DFW,MQ,1,afternoon,6,3,24.3,0,0,"Montgomery, AL","Dallas/Fort Worth, TX",0.5,0.0
MGM,DFW,MQ,1,morning,6,0,0.0,0,0,"Montgomery, AL","Dallas/Fort Worth, TX",0.0,0.0
MHK,DFW,MQ,1,afternoon,12,4,45.0,0,0,"Manhattan/Ft. Riley, KS","Dallas/Fort Worth, TX",0.3333,0.0
MHK,DFW,MQ,1,red_eye,6,0,0.0,0,0,"Manhattan/Ft. Riley, KS","Dallas/Fort Worth, TX",0.0,0.0
MHT,BWI,WN,1,afternoon,10,0,0.0,0,0,"Manchester, NH","Baltimore, MD",0.0,0.0
MHT,BWI,WN,1,evening,5,0,0.0,0,0,"Manchester, NH","Baltimore, MD",0.0,0.0
MHT,BWI,WN,1,morning,9,2,24.5,0,0,"Manchester, NH","Baltimore, MD",0.2222,0.0
MHT,BWI,WN,1,red_eye,1,0,0.0,0,0,"Manchester, NH","Baltimore, MD",0.0,0.0
MHT,CLT,OH,1,evening,3,0,0.0,0,0,"Manchester, NH","Charlotte, NC",0.0,0.0
MHT,CLT,OH,1,red_eye,5,0,0.0,0,0,"Manchester, NH","Charlotte, NC",0.0,0.0
MHT,DCA,OH,1,afternoon,6,1,23.0,0,0,"Manchester, NH","Washington, DC",0.1667,0.0
MHT,DCA,OH,1,evening,2,1,171.0,0,0,"Manchester, NH","Washington, DC",0.5,0.0
MHT,DCA,OH,1,red_eye,5,1,49.0,0,0,"Manchester, NH","Washington, DC",0.2,0.0
MHT,EWR,YX,1,evening,4,0,0.0,0,0,"Manchester, NH","Newark, NJ",0.0,0.0
MHT,EWR,YX,1,morning,5,0,0.0,0,0,"Manchester, NH","Newark, NJ",0.0,0.0
MHT,MCO,NK,1,evening,2,1,30.0,0,0,"Manchester, NH","Orlando, FL",0.5,0.0
MHT,MCO,NK,1,morning,3,0,0.0,0,0,"Manchester, NH","Orlando, FL",0.0,0.0
MHT,MCO,WN,1,afternoon,5,1,55.0,0,0,"Manchester, NH","Orlando, FL",0.2,0.0
MHT,MDW,WN,1,evening,5,1,82.0,0,0,"Manchester, NH","Chicago, IL",0.2,0.0
MHT,TPA,WN,1,afternoon,1,1,19.0,0,0,"Manchester, NH","Tampa, FL",1.0,0.0
MIA,ATL,AA,1,afternoon,11,5,31.2,0,0,"Miami, FL","Atlanta, GA",0.4545,0.0
MIA,ATL,AA,1,evening,7,5,62.6,0,0,"Miami, FL","Atlanta, GA",0.7143,0.0
MIA,ATL,AA,1,morning,12,3,24.7,0,0,"Miami, FL","Atlanta, GA",0.25,0.0
MIA,ATL,AA,1,night,6,4,38.0,0,0,"Miami, FL","Atlanta, GA",0.6667,0.0
MIA,ATL,DL,1,afternoon,25,15,38.6,0,0,"Miami, FL","Atlanta, GA",0.6,0.0
MIA,ATL,DL,1,evening,11,4,59.0,0,0,"Miami, FL","Atlanta, GA",0.3636,0.0
MIA,ATL,DL,1,morning,26,7,68.6,0,0,"Miami, FL","Atlanta, GA",0.2692,0.0
MIA,ATL,F9,1,afternoon,3,0,0.0,0,0,"Miami, FL","Atlanta, GA",0.0,0.0
MIA,ATL,F9,1,evening,1,0,0.0,0,0,"Miami, FL","Atlanta, GA",0.0,0.0
MIA,ATL,F9,1,morning,6,0,0.0,0,0,"Miami, FL","Atlanta, GA",0.0,0.0
MIA,ATL,F9,1,night,2,1,916.0,0,0,"Miami, FL","Atlanta, GA",0.5,0.0
MIA,ATL,NK,1,evening,2,1,67.0,0,0,"Miami, FL","Atlanta, GA",0.5,0.0
MIA,ATL,NK,1,morning,1,0,0.0,0,0,"Miami, FL","Atlanta, GA",0.0,0.0
MIA,ATL,NK,1,red_eye,5,0,0.0,0,0,"Miami, FL","Atlanta, GA",0.0,0.0
MIA,ATL,WN,1,afternoon,4,1,40.0,0,0,"Miami, FL","Atlanta, GA",0.25,0.0
MIA,ATL,WN,1,evening,1,1,25.0,0,0,"Miami, FL","Atlanta, GA",1.0,0.0
MIA,ATL,WN,1,morning,9,1,61.0,0,0,"Miami, FL","Atlanta, GA",0.1111,0.0
MIA,ATL,WN,1,red_eye,1,1,19.0,0,0,"Miami, FL","Atlanta, GA",1.0,0.0
MIA,AUS,AA,1,afternoon,6,1,18.0,0,0,"Miami, FL","Austin, TX",0.1667,0.0
MIA,AUS,AA,1,evening,6,2,75.5,0,0,"Miami, FL","Austin, TX",0.3333,0.0
MIA,AUS,AA,1,morning,6,0,0.0,0,0,"Miami, FL","Austin, TX",0.0,0.0
MIA,AUS,AA,1,night,6,2,25.5,0,0,"Miami, FL","Austin, TX",0.3333,0.0
MIA,AUS,WN,1,afternoon,5,1,28.0,0,0,"Miami, FL","Austin, TX",0.2,0.0
MIA,BDL,AA,1,evening,5,2,41.5,0,1,"Miami, FL","Hartford, CT",0.4,0.0
MIA,BDL,B6,1,morning,3,1,26.0,0,0,"Miami, FL","Hartford, CT",0.3333,0.0
MIA,BDL,B6,1,night,3,1,106.0,0,0,"Miami, FL","Hartford, CT",0.3333,0.0
MIA,BHM,MQ,1,evening,6,2,44.0,0,0,"Miami, FL","Birmingham, AL",0.3333,0.0
MIA,BHM,MQ,1,night,6,1,17.0,0,0,"Miami, FL","Birmingham, AL",0.1667,0.0
MIA,BNA,AA,1,afternoon,11,2,106.5,0,0,"Miami, FL","Nashville, TN",0.1818,0.0
MIA,BNA,AA,1,evening,6,2,27.5,0,0,"Miami, FL","Nashville, TN",0.3333,0.0
MIA,BNA,AA,1,night,6,0,0.0,0,0,"Miami, FL","Nashville, TN",0.0,0.0
MIA,BNA,MQ,1,afternoon,1,0,0.0,0,0,"Miami, FL","Nashville, TN",0.0,0.0
MIA,BNA,MQ,1,morning,12,1,19.0,0,0,"Miami, FL","Nashville, TN",0.0833,0.0
MIA,BNA,NK,1,evening,6,2,52.5,0,0,"Miami, FL","Nashville, TN",0.3333,0.0
