op_unique_carrier,origin,dest,dep_hour,flights
OH,DCA,MCI,20,5
OH,DCA,MHT,10,5
OH,DCA,MHT,14,5
OH,DCA,MHT,22,2
OH,DCA,MKE,11,5
OH,DCA,MSN,10,3
OH,DCA,MSN,11,2
OH,DCA,MSP,15,5
OH,DCA,MSY,8,6
OH,DCA,MSY,12,5
OH,DCA,MSY,15,2
OH,DCA,OKC,13,3
OH,DCA,ORF,8,5
OH,DCA,ORF,19,5
OH,DCA,PHL,15,5
OH,DCA,PNS,13,5
OH,DCA,PNS,19,5
OH,DCA,PVD,10,5
OH,DCA,PVD,15,2
OH,DCA,PVD,22,5
OH,DCA,PWM,10,5
OH,DCA,PWM,14,3
OH,DCA,PWM,22,5
OH,DCA,RDU,8,5
OH,DCA,RDU,15,2
OH,DCA,RDU,20,5
OH,DCA,ROC,10,5
OH,DCA,RSW,12,5
OH,DCA,SAV,8,5
OH,DCA,SAV,19,5
OH,DCA,SDF,13,5
OH,DCA,STL,13,2
OH,DCA,STL,19,6
OH,DCA,SYR,15,2
OH,DCA,TUL,14,3
OH,DCA,TYS,8,6
OH,DCA,TYS,19,5
OH,DCA,VPS,8,5
OH,DFW,AGS,12,5
OH,DFW,AVL,19,6
OH,DFW,BTR,8,5
OH,DFW,BTR,16,2
OH,DFW,BTR,22,4
OH,DFW,DAY,10,5
OH,DFW,DAY,14,2
OH,DFW,DAY,15,3
OH,DFW,DAY,18,5
OH,DFW,ECP,18,6
OH,DFW,FAY,19,5
OH,DFW,GPT,17,5
OH,DFW,GPT,21,3
OH,DFW,GSP,8,4
OH,DFW,JAN,14,5
OH,DFW,LFT,13,6
OH,DFW,LIT,10,5
OH,DFW,LIT,14,5
OH,DFW,SHV,8,5
OH,DFW,SHV,10,5
OH,DFW,SHV,14,5
OH,DFW,SHV,16,2
OH,DFW,SHV,21,5
OH,DFW,TUL,10,5
OH,DSM,DCA,5,5
OH,DSM,DCA,12,5
OH,DTW,DCA,5,5
OH,DTW,DCA,11,5
OH,DTW,DCA,17,2
OH,DTW,PHL,5,5
OH,DTW,PHL,11,6
OH,ECP,CLT,16,5
OH,ECP,DFW,6,6
OH,FAY,CLT,12,5
OH,FAY,DFW,6,5
OH,GNV,CLT,12,6
OH,GPT,CLT,7,5
OH,GPT,CLT,11,5
OH,GPT,DFW,5,5
OH,GPT,DFW,19,3
OH,GRR,DCA,5,6
OH,GRR,DCA,14,5
OH,GRR,PHL,11,6
OH,GSO,CLT,5,4
OH,GSO,CLT,9,5
OH,GSO,CLT,12,5
OH,GSO,CLT,16,6
OH,GSO,DCA,7,5
OH,GSO,DCA,17,5
OH,GSP,CLT,5,4
OH,GSP,CLT,7,6
OH,GSP,CLT,9,5
OH,GSP,CLT,10,5
OH,GSP,CLT,13,5
OH,GSP,CLT,16,5
OH,GSP,CLT,18,5
OH,GSP,DCA,19,2
OH,GSP,DFW,12,4
OH,GSP,PHL,8,5
OH,GSP,PHL,18,5
OH,HPN,CLT,7,4
OH,HPN,CLT,10,5
OH,HPN,CLT,13,6
OH,HPN,CLT,17,5
OH,HPN,DCA,6,5
OH,HPN,DCA,11,5
OH,HPN,DCA,15,5
OH,HPN,DCA,18,5
OH,HSV,CLT,5,5
OH,HSV,CLT,7,5
OH,HSV,CLT,19,4
OH,HSV,DCA,6,5
OH,HSV,DCA,10,2
OH,HSV,DCA,14,5
OH,IAD,CLT,5,5
OH,IAD,CLT,11,5
OH,IAD,CLT,18,5
OH,IAD,CLT,20,2
OH,ILM,CLT,14,5
OH,ILM,CLT,18,5
OH,ILM,DCA,10,5
OH,ILM,DCA,19,5
OH,IND,DCA,17,5
OH,JAN,CLT,14,5
OH,JAN,DFW,16,5
OH,JAX,DCA,12,5
OH,JAX,PHL,10,5
OH,LEX,CLT,5,5
OH,LEX,CLT,6,6
OH,LEX,CLT,11,5
OH,LEX,CLT,15,5
OH,LEX,CLT,19,3
OH,LFT,CLT,6,5
OH,LFT,DFW,15,5
OH,LIT,CLT,5,5
OH,LIT,CLT,11,5
OH,LIT,CLT,16,5
OH,LIT,DFW,12,5
OH,LIT,DFW,16,5
OH,MCI,DCA,5,5
OH,MCI,DCA,11,5
OH,MDT,CLT,12,5
OH,MDT,CLT,17,5
OH,MEM,PHL,13,5
OH,MHT,CLT,5,5
OH,MHT,CLT,18,3
OH,MHT,DCA,5,5
OH,MHT,DCA,12,6
OH,MHT,DCA,17,2
OH,MKE,DCA,13,5
OH,MKE,PHL,6,5
OH,MLB,CLT,6,5
OH,MLB,CLT,13,5
OH,MLB,CLT,17,5
OH,MLI,CLT,5,5
OH,MLI,CLT,16,3
OH,MSN,DCA,11,3
OH,MSN,DCA,13,2
OH,MSN,PHL,14,5
OH,MSP,DCA,17,5
OH,MSP,PHL,13,5
OH,MSY,DCA,10,6
OH,MSY,DCA,15,5
OH,MSY,DCA,17,2
OH,MYR,CLT,10,4
OH,MYR,CLT,14,5
OH,MYR,CLT,18,5
OH,MYR,CLT,20,3
OH,OAJ,CLT,19,3
OH,OKC,DCA,17,3
OH,ORF,CLT,6,6
OH,ORF,CLT,15,5
OH,ORF,CLT,18,5
OH,ORF,DCA,5,5
OH,ORF,DCA,9,5
OH,ORF,PHL,7,6
OH,ORF,PHL,18,5
OH,PHL,ATL,14,6
OH,PHL,BDL,13,5
OH,PHL,BHM,11,6
OH,PHL,BTV,14,6
OH,PHL,BTV,21,5
OH,PHL,CHS,8,5
OH,PHL,CVG,20,6
OH,PHL,DCA,17,5
OH,PHL,DTW,8,6
OH,PHL,DTW,20,5
OH,PHL,GRR,8,6
OH,PHL,GSP,15,5
OH,PHL,GSP,18,6
OH,PHL,JAX,9,5
OH,PHL,MEM,10,5
OH,PHL,MKE,18,5
OH,PHL,MSN,11,5
OH,PHL,MSP,10,5
OH,PHL,ORF,17,5
OH,PHL,ORF,18,6
OH,PHL,PVD,21,5
OH,PHL,PWM,10,5
OH,PHL,SAV,15,5
OH,PHL,SAV,18,5
OH,PHL,TYS,18,5
OH,PIA,CLT,5,6
OH,PIA,CLT,16,5
OH,PNS,CLT,5,5
OH,PNS,CLT,7,5
OH,PNS,CLT,16,5
OH,PNS,DCA,6,5
OH,PNS,DCA,15,5
OH,PVD,DCA,5,5
OH,PVD,DCA,12,5
OH,PVD,DCA,17,2
OH,PVD,PHL,6,5
OH,PWM,DCA,5,4
OH,PWM,DCA,12,6
OH,PWM,DCA,17,3
OH,PWM,PHL,12,5
OH,RDU,DCA,6,2
OH,RDU,DCA,7,3
OH,RDU,DCA,10,5
OH,RDU,DCA,17,2
OH,ROC,CLT,11,5
OH,ROC,DCA,12,5
OH,RSW,DCA,17,5
OH,SAV,CLT,6,6
OH,SAV,CLT,9,4
OH,SAV,CLT,13,5
OH,SAV,CLT,15,4
OH,SAV,CLT,16,5
OH,SAV,CLT,20,3
OH,SAV,DCA,7,6
OH,SAV,DCA,11,5
OH,SAV,PHL,7,5
OH,SAV,PHL,18,5
OH,SBN,CLT,6,6
OH,SBN,CLT,11,5
OH,SBN,CLT,17,5
OH,SDF,CLT,8,6
OH,SDF,CLT,11,5
OH,SDF,CLT,20,3
OH,SDF,DCA,18,5
OH,SGF,CLT,13,5
OH,SGF,CLT,18,3
OH,SHV,CLT,6,5
OH,SHV,CLT,13,5
OH,SHV,DFW,5,4
OH,SHV,DFW,10,5
OH,SHV,DFW,12,5
OH,SHV,DFW,16,5
OH,SHV,DFW,18,2
OH,SRQ,CLT,10,5
OH,STL,DCA,6,5
OH,STL,DCA,16,2
OH,SYR,DCA,17,2
OH,TUL,DCA,17,3
OH,TUL,DFW,12,5
OH,TYS,CLT,5,4
OH,TYS,CLT,7,5
OH,TYS,CLT,9,5
OH,TYS,CLT,10,5
OH,TYS,CLT,13,5
OH,TYS,CLT,18,5
OH,TYS,CLT,20,4
OH,TYS,DCA,5,6
OH,TYS,DCA,11,6
OH,TYS,PHL,7,5
OH,VPS,CLT,16,5
OH,VPS,DCA,11,5
OO,ABE,ORD,6,5
OO,ABE,ORD,17,5
OO,ABQ,IAH,14,5
OO,ABQ,LAX,6,5
OO,ABQ,LAX,7,5
OO,ABQ,LAX,14,5
OO,ABQ,LAX,18,5
OO,ABQ,PHX,8,5
OO,ABQ,PHX,15,3
OO,ABQ,PHX,18,3
OO,ABQ,PHX,19,2
OO,ABQ,SFO,7,4
OO,ABQ,SLC,12,5
OO,ABQ,SLC,18,4
OO,ABR,MSP,6,4
OO,ABR,MSP,16,4
OO,ABY,ATL,6,5
OO,ABY,ATL,16,5
OO,ACT,DFW,18,5
OO,ACV,DEN,12,5
OO,ACV,LAX,15,5
OO,ACV,SFO,6,5
OO,ACV,SFO,14,5
OO,ACV,SFO,16,5
OO,AEX,DFW,5,5
OO,AEX,DFW,10,5
OO,AEX,DFW,18,5
OO,AGS,ATL,6,5
OO,AGS,ATL,10,5
OO,AGS,ATL,17,4
OO,ALB,DTW,12,5
OO,ALW,SEA,5,5
OO,ALW,SEA,13,5
OO,AMA,DEN,9,5
OO,AMA,IAH,6,4
OO,APN,DTW,10,2
OO,APN,DTW,15,3
OO,ASE,ATL,12,5
OO,ASE,ATL,15,5
OO,ASE,AUS,12,5
OO,ASE,DEN,7,9
OO,ASE,DEN,9,5
OO,ASE,DEN,11,5
OO,ASE,DEN,13,5
OO,ASE,DEN,14,5
OO,ASE,DEN,15,5
OO,ASE,DEN,16,5
OO,ASE,DEN,18,5
OO,ASE,DFW,8,5
OO,ASE,DFW,10,5
OO,ASE,DFW,12,5
OO,ASE,DFW,15,5
OO,ASE,DFW,16,5
OO,ASE,IAH,7,5
OO,ASE,IAH,11,5
OO,ASE,IAH,13,5
OO,ASE,IAH,15,5
OO,ASE,LAX,10,5
OO,ASE,LAX,12,5
OO,ASE,LAX,13,10
OO,ASE,LAX,17,5
OO,ASE,LAX,19,5
OO,ASE,ORD,8,5
OO,ASE,ORD,11,5
OO,ASE,ORD,13,10
OO,ASE,ORD,16,5
OO,ASE,PHX,11,5
OO,ASE,SFO,10,5
OO,ASE,SFO,19,5
OO,ATL,ABY,14,5
OO,ATL,ABY,20,5
OO,ATL,AGS,8,5
OO,ATL,AGS,15,4
OO,ATL,AGS,22,5
OO,ATL,ASE,9,5
OO,ATL,ASE,11,5
OO,ATL,BQK,11,5
OO,ATL,BQK,20,5
OO,ATL,BTR,9,4
OO,ATL,BTR,15,4
OO,ATL,CSG,11,5
OO,ATL,CSG,21,5
OO,ATL,EVV,14,4
OO,ATL,EVV,22,4
OO,ATL,FWA,13,4
OO,ATL,FWA,21,5
OO,ATL,MGM,11,4
OO,ATL,MGM,21,5
OO,ATL,SBN,10,5
OO,ATL,SBN,19,5
OO,ATL,SHV,11,5
OO,ATL,SHV,21,5
OO,ATW,DEN,8,5
OO,ATW,MSP,6,5
OO,ATW,MSP,13,4
OO,ATW,ORD,6,5
OO,ATW,ORD,8,5
OO,ATW,ORD,12,5
OO,ATW,ORD,15,5
OO,AUS,ASE,9,5
OO,AUS,EGE,8,5
OO,AUS,MCI,16,5
OO,AUS,MSY,15,5
OO,AUS,MSY,21,5
OO,AUS,OKC,20,5
OO,AUS,SAN,6,4
OO,AUS,SAN,16,5
OO,AUS,SJC,18,5
OO,AVL,DEN,15,5
OO,BFF,DEN,10,2
OO,BFF,DEN,18,5
OO,BFL,DEN,5,5
OO,BFL,PHX,6,5
OO,BFL,PHX,19,3
OO,BFL,SFO,6,4
OO,BFL,SFO,12,5
OO,BHM,DEN,8,5
OO,BHM,DEN,15,5
OO,BIH,DEN,13,5
OO,BIH,SFO,15,5
OO,BIL,SLC,11,4
OO,BIL,SLC,18,4
OO,BIS,DEN,9,5
OO,BIS,DEN,13,5
OO,BIS,DEN,17,5
OO,BIS,MSP,7,5
OO,BIS,MSP,13,5
OO,BIS,MSP,17,4
OO,BJI,MSP,7,4
OO,BJI,MSP,14,4
OO,BLI,SEA,5,5
OO,BLI,SEA,12,5
OO,BNA,IAH,6,5
OO,BNA,IAH,8,5
OO,BNA,IAH,15,5
OO,BNA,ORD,5,5
OO,BNA,ORD,6,5
OO,BNA,ORD,7,5
OO,BNA,ORD,10,5
OO,BNA,ORD,14,5
OO,BOI,BUR,9,3
OO,BOI,DEN,10,5
OO,BOI,DEN,16,5
OO,BOI,GEG,8,5
OO,BOI,LAS,18,4
OO,BOI,LAX,8,10
OO,BOI,LAX,14,5
OO,BOI,PHX,12,5
OO,BOI,PHX,17,5
OO,BOI,SAN,11,4
OO,BOI,SAN,19,4
OO,BOI,SEA,6,5
OO,BOI,SEA,7,4
OO,BOI,SEA,11,5
OO,BOI,SEA,15,4
OO,BOI,SEA,18,4
OO,BOI,SEA,20,5
OO,BOI,SFO,6,5
OO,BOI,SFO,8,5
OO,BOI,SFO,10,5
OO,BOI,SFO,19,5
OO,BOI,SLC,19,5
OO,BQK,ATL,6,5
OO,BQK,ATL,13,5
OO,BRD,MSP,10,3
OO,BRD,MSP,16,5
OO,BRO,DFW,5,4
OO,BRO,DFW,14,5
OO,BTM,SLC,13,4
OO,BTM,SLC,17,4
OO,BTR,ATL,10,4
OO,BTR,ATL,17,4
OO,BTR,IAH,17,5
OO,BUR,BOI,15,4
OO,BUR,PDX,18,5
OO,BUR,SFO,8,5
OO,BUR,SFO,10,5
OO,BUR,SFO,12,5
OO,BUR,SFO,13,5
OO,BUR,SFO,14,5
OO,BUR,SFO,17,5
OO,BUR,SFO,18,4
OO,BUR,SFO,20,5
OO,BUR,SLC,7,5
OO,BUR,SLC,10,5
OO,BUR,SLC,13,5
OO,BUR,SLC,17,5
OO,BUR,STS,11,3
OO,BZN,LAX,14,5
OO,BZN,LAX,15,10
OO,BZN,PDX,12,5
OO,BZN,SEA,6,5
OO,BZN,SEA,10,5
OO,BZN,SLC,18,4
OO,CAE,ORD,6,5
OO,CAE,ORD,17,4
OO,CAK,ORD,7,4
OO,CAK,ORD,13,3
OO,CAK,ORD,17,5
OO,CDC,SLC,13,4
OO,CDC,SLC,18,3
OO,CHA,ORD,7,5
OO,CHA,ORD,12,5
OO,CHA,ORD,17,5
OO,CHO,ORD,10,5
OO,CHS,ORD,6,5
OO,CID,ORD,6,5
OO,CID,ORD,11,5
OO,CID,ORD,15,4
OO,CID,ORD,17,5
OO,CIU,DTW,13,5
OO,CIU,MSP,7,4
OO,CLE,MSP,19,4
OO,CLE,ORD,14,5
OO,CLE,ORD,18,5
OO,CLL,DFW,18,5
OO,CMH,DTW,6,2
OO,CMH,DTW,10,3
OO,CMH,DTW,17,4
OO,CMH,MSP,6,4
OO,CMX,ORD,8,4
OO,CMX,ORD,19,4
OO,CNY,DEN,18,5
OO,COS,DEN,6,5
OO,COS,DEN,7,4
OO,COS,DEN,9,5
OO,COS,DEN,13,5
OO,COS,DEN,15,5
OO,COS,DEN,17,5
OO,COS,DEN,18,5
OO,COS,DFW,8,5
OO,COS,DFW,14,5
OO,COS,IAH,7,5
OO,COS,ORD,9,5
OO,COS,ORD,13,5
OO,COS,SLC,8,5
OO,CPR,DEN,7,5
OO,CPR,DEN,11,4
OO,CPR,DEN,15,5
OO,CPR,DEN,17,5
OO,CPR,SLC,6,4
OO,CRP,DFW,20,2
OO,CRW,ORD,7,5
OO,CRW,ORD,17,5
OO,CSG,ATL,6,5
OO,CSG,ATL,12,5
OO,CVG,ORD,13,5
OO,CVG,SLC,17,4
OO,CYS,DEN,6,4
OO,CYS,DEN,13,4
OO,DAY,DEN,8,5
OO,DAY,ORD,12,4
OO,DAY,ORD,18,5
OO,DCA,ORD,15,3
OO,DDC,DEN,19,5
OO,DDC,LBL,11,3
OO,DEC,JLN,18,5
OO,DEC,ORD,9,5
OO,DEC,ORD,14,3
OO,DEN,ACV,11,5
OO,DEN,AMA,18,5
OO,DEN,ASE,8,4
OO,DEN,ASE,9,5
OO,DEN,ASE,11,5
OO,DEN,ASE,13,5
OO,DEN,ASE,15,5
OO,DEN,ASE,17,5
OO,DEN,ASE,19,10
OO,DEN,ASE,20,5
OO,DEN,ATW,17,5
OO,DEN,AVL,10,5
OO,DEN,BFF,8,2
OO,DEN,BFF,16,5
OO,DEN,BFL,19,5
OO,DEN,BHM,10,5
OO,DEN,BHM,17,5
OO,DEN,BIH,11,5
OO,DEN,BIS,10,5
OO,DEN,BIS,13,5
OO,DEN,BIS,17,5
OO,DEN,BOI,7,5
OO,DEN,BOI,16,5
OO,DEN,CNY,16,5
OO,DEN,COS,11,5
OO,DEN,COS,13,5
OO,DEN,COS,15,5
OO,DEN,COS,16,5
OO,DEN,COS,18,5
OO,DEN,COS,19,5
OO,DEN,COS,21,5
OO,DEN,CPR,9,4
OO,DEN,CPR,13,5
OO,DEN,CPR,15,5
OO,DEN,CPR,19,5
OO,DEN,CYS,12,4
OO,DEN,CYS,21,5
OO,DEN,DAY,17,5
OO,DEN,DDC,8,3
OO,DEN,DIK,15,5
OO,DEN,DIK,21,5
OO,DEN,DRO,11,5
OO,DEN,DRO,13,5
OO,DEN,DRO,15,5
OO,DEN,DSM,20,5
OO,DEN,DVL,8,3
OO,DEN,EGE,9,5
OO,DEN,EGE,11,5
OO,DEN,EGE,13,5
OO,DEN,EGE,19,5
OO,DEN,FAR,10,5
OO,DEN,FAR,13,5
OO,DEN,FAR,17,5
OO,DEN,FAT,16,5
OO,DEN,FCA,13,5
OO,DEN,FSD,9,5
OO,DEN,FSD,13,5
OO,DEN,FSD,17,5
OO,DEN,FSD,20,5
OO,DEN,GCC,12,4
OO,DEN,GCC,20,5
OO,DEN,GJT,11,5
OO,DEN,GJT,13,5
OO,DEN,GSO,17,5
OO,DEN,GSP,10,5
OO,DEN,GTF,11,5
OO,DEN,GTF,19,5
OO,DEN,GUC,11,5
OO,DEN,GUC,19,5
OO,DEN,HLN,11,5
OO,DEN,HLN,19,5
OO,DEN,HSV,10,5
OO,DEN,HSV,17,5
OO,DEN,IDA,11,5
OO,DEN,IDA,15,5
OO,DEN,IDA,19,5
OO,DEN,JAC,8,5
OO,DEN,JLN,13,2
OO,DEN,JMS,13,5
OO,DEN,LAR,8,3
OO,DEN,LAR,16,5
OO,DEN,LAX,7,5
OO,DEN,LAX,12,5
OO,DEN,LAX,19,3
OO,DEN,LBB,18,5
OO,DEN,LBF,16,2
OO,DEN,LBF,21,5
OO,DEN,LBL,15,5
OO,DEN,LEX,10,5
OO,DEN,LIT,10,5
OO,DEN,LIT,17,5
OO,DEN,LWS,11,5
OO,DEN,MAF,10,5
OO,DEN,MAF,19,5
OO,DEN,MKE,17,5
OO,DEN,MKE,20,5
OO,DEN,MLI,17,5
OO,DEN,MOT,11,5
OO,DEN,MOT,20,5
OO,DEN,MRY,11,5
OO,DEN,MTJ,13,5
OO,DEN,OKC,13,5
OO,DEN,OKC,17,5
OO,DEN,OKC,20,5
OO,DEN,PRC,15,5
OO,DEN,PSC,11,5
OO,DEN,PSC,19,5
OO,DEN,PSP,16,5
OO,DEN,RAP,11,5
OO,DEN,RAP,13,5
OO,DEN,RAP,15,5
OO,DEN,RAP,20,5
OO,DEN,RIW,21,5
OO,DEN,RKS,21,5
OO,DEN,SBP,11,5
OO,DEN,SGF,9,5
OO,DEN,SGU,15,3
OO,DEN,SGU,20,5
OO,DEN,SHR,8,4
OO,DEN,SHR,21,5
OO,DEN,SLC,15,5
OO,DEN,SLC,17,5
OO,DEN,SLC,20,5
OO,DEN,SLN,7,4
OO,DEN,SUN,11,5
OO,DEN,SUN,19,5
OO,DEN,SUX,20,5
OO,DEN,TUL,10,5
OO,DEN,TUL,18,5
OO,DEN,TUS,7,5
OO,DEN,TUS,16,5
OO,DEN,TYS,10,5
OO,DEN,TYS,17,5
OO,DEN,VEL,8,3
OO,DEN,VEL,12,5
OO,DEN,XNA,10,5
OO,DEN,XNA,13,5
OO,DEN,XNA,17,5
OO,DEN,XWA,7,4
OO,DEN,XWA,11,5
OO,DEN,XWA,20,5
OO,DFW,ACT,16,5
OO,DFW,AEX,8,5
OO,DFW,AEX,16,5
OO,DFW,AEX,21,5
OO,DFW,ASE,8,5
OO,DFW,ASE,10,5
OO,DFW,ASE,13,5
OO,DFW,ASE,14,5
OO,DFW,ASE,18,5
OO,DFW,BRO,12,5
OO,DFW,BRO,18,2
OO,DFW,BRO,22,3
OO,DFW,CLL,16,5
OO,DFW,COS,13,5
OO,DFW,COS,19,5
OO,DFW,CRP,18,2
OO,DFW,DRO,10,5
OO,DFW,DRO,14,5
OO,DFW,DRO,19,5
OO,DFW,FLG,10,5
OO,DFW,FSM,16,5
OO,DFW,GCK,13,5
OO,DFW,GCK,21,5
OO,DFW,GGG,12,5
OO,DFW,GGG,21,2
OO,DFW,GGG,22,3
OO,DFW,GPT,8,5
OO,DFW,GRI,12,5
OO,DFW,GRI,21,5
OO,DFW,GRK,10,5
OO,DFW,GRK,15,4
OO,DFW,HOU,18,3
OO,DFW,ICT,8,5
OO,DFW,IDA,10,5
OO,DFW,JAN,10,4
OO,DFW,JAN,17,3
OO,DFW,LCH,10,5
OO,DFW,LCH,16,5
OO,DFW,LCH,21,5
OO,DFW,LFT,18,3
OO,DFW,MAF,8,5
OO,DFW,ROW,10,5
OO,DFW,ROW,21,2
OO,DFW,ROW,22,3
OO,DFW,SAF,15,5
OO,DFW,SAF,20,5
OO,DFW,SBN,12,5
OO,DFW,SBN,18,5
OO,DFW,SJT,16,4
OO,DFW,SPS,12,5
OO,DFW,SPS,21,2
OO,DFW,SPS,22,3
OO,DFW,SWO,12,5
OO,DFW,SWO,21,5
OO,DFW,TXK,8,5
OO,DFW,TXK,14,4
OO,DFW,TXK,21,2
OO,DFW,TXK,22,3
OO,DFW,TYR,8,5
OO,DFW,TYR,17,5
OO,DFW,TYR,21,2
OO,DFW,TYR,22,3
OO,DFW,YUM,19,5
OO,DIK,DEN,6,5
OO,DIK,DEN,17,5
OO,DLH,MSP,5,5
OO,DLH,MSP,10,4
OO,DLH,MSP,17,4
OO,DLH,ORD,7,5
OO,DLH,ORD,15,5
OO,DRO,DEN,13,5
OO,DRO,DEN,15,5
OO,DRO,DEN,18,5
OO,DRO,DFW,5,5
OO,DRO,DFW,12,5
OO,DRO,DFW,16,5
OO,DRO,PHX,5,3
OO,DRO,PHX,8,2
OO,DRO,PHX,11,5
OO,DRO,PHX,18,3
OO,DSM,DEN,5,5
OO,DTW,ALB,10,5
OO,DTW,APN,8,2
OO,DTW,APN,13,2
OO,DTW,CIU,20,5
OO,DTW,CMH,8,3
OO,DTW,CMH,16,4
OO,DTW,CMH,21,2
OO,DTW,ELM,17,5
OO,DTW,ESC,15,4
OO,DTW,GRR,12,4
OO,DTW,HPN,14,4
OO,DTW,IAD,10,5
OO,DTW,IAD,21,5
OO,DTW,IMT,10,4
OO,DTW,MBS,12,5
OO,DTW,MBS,21,5
OO,DTW,MDW,8,5
OO,DTW,MDW,16,5
OO,DTW,MKE,8,2
OO,DTW,MKE,12,4
OO,DTW,MKE,20,4
OO,DTW,ORD,6,2
OO,DTW,ORD,7,5
OO,DTW,ORD,8,7
OO,DTW,ORD,9,5
OO,DTW,ORD,11,3
OO,DTW,ORD,12,4
OO,DTW,ORD,13,7
OO,DTW,PIT,8,5
OO,DTW,PIT,16,3
OO,DTW,PLN,17,3
OO,DTW,PLN,21,3
OO,DTW,SBN,19,4
OO,DTW,TVC,15,4
OO,DVL,DEN,18,5
OO,DVL,JMS,12,3
OO,EGE,AUS,10,5
OO,EGE,DEN,7,5
OO,EGE,DEN,11,5
OO,EGE,DEN,13,5
OO,EGE,DEN,15,5
OO,EGE,LAX,12,5
OO,EGE,LAX,16,5
OO,EGE,PHX,16,5
OO,EGE,SFO,15,5
OO,EKO,SLC,6,4
OO,ELM,DTW,6,5
OO,ELP,LAX,7,4
OO,ELP,LAX,11,5
OO,ELP,LAX,18,5
OO,ELP,PHX,8,5
OO,ELP,PHX,12,3
OO,ELP,PHX,15,5
OO,ELP,PHX,18,3
OO,ESC,DTW,17,4
OO,ESC,MSP,12,4
OO,EUG,LAX,16,5
OO,EUG,PHX,7,5
OO,EUG,SAN,12,5
OO,EUG,SEA,6,5
OO,EUG,SEA,15,5
OO,EUG,SLC,5,5
OO,EUG,SLC,13,5
OO,EVV,ATL,6,5
OO,EVV,ATL,15,4
OO,FAR,DEN,8,5
OO,FAR,DEN,11,5
OO,FAR,DEN,17,5
OO,FAR,MSP,6,3
OO,FAR,MSP,13,5
OO,FAR,MSP,17,4
OO,FAR,ORD,7,5
OO,FAR,ORD,14,5
OO,FAT,DEN,9,5
OO,FAT,LAX,6,5
OO,FAT,PDX,7,5
OO,FAT,PHX,6,5
OO,FAT,PHX,9,3
OO,FAT,SAN,7,5
OO,FAT,SAN,17,5
OO,FAT,SFO,6,4
OO,FAT,SFO,11,5
OO,FAT,SFO,14,5
OO,FAT,SLC,6,5
OO,FAT,SLC,12,5
OO,FAT,SLC,17,4
OO,FCA,DEN,16,5
OO,FCA,ORD,12,5
OO,FCA,SEA,11,5
OO,FCA,SLC,12,4
OO,FCA,SLC,17,4
OO,FLG,DFW,12,5
OO,FLG,PHX,6,3
OO,FLG,PHX,7,2
OO,FLG,PHX,11,5
OO,FLG,PHX,19,3
OO,FOD,MCW,17,4
OO,FOD,ORD,10,4
OO,FSD,DEN,6,5
OO,FSD,DEN,9,5
OO,FSD,DEN,13,5
OO,FSD,DEN,17,5
OO,FSD,MSP,11,4
OO,FSD,MSP,13,2
OO,FSD,MSP,17,4
OO,FSD,ORD,5,2
OO,FSD,ORD,7,3
OO,FSD,ORD,11,5
OO,FSD,PHX,14,4
OO,FSM,DFW,18,5
OO,FWA,ATL,6,5
OO,FWA,ATL,16,4
OO,FWA,MSP,9,5
OO,FWA,ORD,7,5
OO,FWA,ORD,16,5
OO,GCC,DEN,5,5
OO,GCC,DEN,14,4
OO,GCK,DFW,5,5
OO,GCK,DFW,15,5
OO,GEG,BOI,9,5
OO,GEG,LAX,7,5
OO,GEG,SEA,9,4
OO,GEG,SEA,11,4
OO,GEG,SEA,13,5
OO,GEG,SEA,15,2
OO,GEG,SEA,16,4
OO,GEG,SEA,19,6
OO,GEG,SFO,7,5
OO,GEG,SFO,15,5
OO,GEG,SLC,19,4
OO,GGG,DFW,5,4
OO,GGG,DFW,14,5
OO,GJT,DEN,13,5
OO,GJT,DEN,15,5
OO,GJT,PHX,5,3
OO,GJT,PHX,8,2
OO,GJT,PHX,12,5
OO,GJT,PHX,15,5
OO,GPT,DFW,10,5
OO,GRB,MSP,11,4
OO,GRB,ORD,6,5
OO,GRB,ORD,10,5
OO,GRI,DFW,7,5
OO,GRI,DFW,15,5
OO,GRK,DFW,12,5
OO,GRK,DFW,16,4
OO,GRR,DTW,14,4
OO,GRR,MSP,11,4
OO,GRR,MSP,16,3
OO,GRR,MSP,18,4
OO,GRR,ORD,11,5
OO,GRR,ORD,13,5
OO,GRR,ORD,18,5
OO,GSO,DEN,8,5
OO,GSO,ORD,6,5
OO,GSO,ORD,17,5
OO,GSP,DEN,16,5
OO,GTF,DEN,6,5
OO,GTF,DEN,14,5
OO,GTF,MSP,5,5
OO,GTF,SLC,5,5
OO,GTF,SLC,12,5
OO,GUC,DEN,7,5
OO,GUC,DEN,13,5
OO,HDN,LAX,16,5
OO,HIB,MSP,11,2
OO,HIB,MSP,17,3
OO,HIB,MSP,19,2
OO,HLN,DEN,6,5
OO,HLN,DEN,14,5
OO,HLN,SEA,15,5
OO,HLN,SLC,5,5
OO,HLN,SLC,13,4
OO,HLN,SLC,17,5
OO,HOU,DFW,20,3
OO,HPN,DTW,17,4
OO,HRL,IAH,7,5
OO,HSV,DEN,8,5
OO,HSV,DEN,15,5
OO,HSV,ORD,14,5
OO,HYS,DEN,12,4
OO,HYS,SLN,14,5
OO,IAD,DTW,6,5
OO,IAD,DTW,12,4
OO,IAD,JST,12,5
OO,IAD,MSP,6,5
